Spelling; nchar; LogFreq_Zipf; DomPoS
switch; 6; 4.37; verb
hip; 3; 4.37; noun
killer; 6; 4.37; noun
brains; 6; 4.37; noun
jumping; 7; 4.37; verb
damaged; 7; 4.37; verb
oxford; 6; 4.37; name
romantic; 8; 4.37; adjective
delivery; 8; 4.37; noun
gear; 4; 4.37; noun
finishing; 9; 4.37; verb
buried; 6; 4.37; verb
settled; 7; 4.37; verb
related; 7; 4.37; verb
taxes; 5; 4.37; noun
tests; 5; 4.37; noun
domestic; 8; 4.37; adjective
rolls; 5; 4.37; noun
mostly; 6; 4.37; adverb
boyfriend; 9; 4.37; noun
mud; 3; 4.37; noun
ultimate; 8; 4.36; adjective
wheels; 6; 4.36; noun
soldier; 7; 4.36; noun
conflict; 8; 4.36; noun
capable; 7; 4.36; adjective
lifetime; 8; 4.36; noun
photograph; 10; 4.36; noun
creatures; 9; 4.36; noun
menu; 4; 4.36; noun
preparing; 9; 4.36; verb
messages; 8; 4.36; noun
tongue; 6; 4.36; noun
comment; 7; 4.36; noun
guns; 4; 4.36; noun
jail; 4; 4.36; noun
launch; 6; 4.36; noun
breaks; 6; 4.36; noun
derby; 5; 4.36; name
fool; 4; 4.36; noun
waves; 5; 4.36; noun
concentrate; 11; 4.36; verb
piano; 5; 4.36; noun
buyers; 6; 4.36; noun
passengers; 10; 4.36; noun
smooth; 6; 4.36; adjective
boots; 5; 4.36; noun
jenny; 5; 4.36; name
tiger; 5; 4.36; noun
individuals; 11; 4.36; noun
thousand; 8; 4.36; number
feelings; 8; 4.36; noun
plain; 5; 4.36; adjective
completed; 9; 4.36; verb
hitting; 7; 4.36; verb
snake; 5; 4.36; noun
oldest; 6; 4.36; adjective
earn; 4; 4.36; verb
strictly; 8; 4.36; adverb
squeeze; 7; 4.36; verb
eaten; 5; 4.35; verb
shortly; 7; 4.35; adverb
farmer; 6; 4.35; noun
closing; 7; 4.35; verb
pure; 4; 4.35; adjective
arrest; 6; 4.35; noun
mixture; 7; 4.35; noun
officials; 9; 4.35; noun
package; 7; 4.35; noun
zero; 4; 4.35; number
harm; 4; 4.35; noun
charlotte; 9; 4.35; name
december; 8; 4.35; name
reduced; 7; 4.35; verb
invest; 6; 4.35; verb
lonely; 6; 4.35; adjective
practical; 9; 4.35; adjective
answered; 8; 4.35; verb
cracking; 8; 4.35; verb
checked; 7; 4.35; verb
prevent; 7; 4.35; verb
defend; 6; 4.35; verb
destroyed; 9; 4.35; verb
breathe; 7; 4.35; verb
turkey; 6; 4.35; name
stopping; 8; 4.35; verb
inspiration; 11; 4.35; noun
ham; 3; 4.35; noun
august; 6; 4.35; name
frankly; 7; 4.35; adverb
identity; 8; 4.35; noun
supported; 9; 4.35; verb
finals; 6; 4.35; noun
heritage; 8; 4.35; noun
historic; 8; 4.35; adjective
catching; 8; 4.35; verb
chairman; 8; 4.35; noun
confused; 8; 4.35; verb
quack; 5; 4.35; interjection
tin; 3; 4.35; noun
contest; 7; 4.35; noun
soil; 4; 4.35; noun
experiment; 10; 4.35; noun
kicking; 7; 4.35; verb
kinds; 5; 4.35; noun
formed; 6; 4.35; verb
dick; 4; 4.35; name
newspapers; 10; 4.35; noun
survived; 8; 4.35; verb
tournament; 10; 4.35; noun
abroad; 6; 4.34; adverb
bacon; 5; 4.34; noun
fewer; 5; 4.34; adjective
agenda; 6; 4.34; noun
joking; 6; 4.34; verb
medals; 6; 4.34; noun
headed; 6; 4.34; verb
providing; 9; 4.34; verb
dawn; 4; 4.34; noun
legend; 6; 4.34; noun
pairs; 5; 4.34; noun
cheer; 5; 4.34; verb
duke; 4; 4.34; name
sexual; 6; 4.34; adjective
tank; 4; 4.34; noun
tape; 4; 4.34; noun
yourselves; 10; 4.34; noun
gate; 4; 4.34; noun
steal; 5; 4.34; verb
paintings; 9; 4.34; noun
bound; 5; 4.34; verb
extension; 9; 4.34; noun
offers; 6; 4.34; verb
recorded; 8; 4.34; verb
efforts; 7; 4.34; noun
ending; 6; 4.34; verb
generations; 11; 4.34; noun
jam; 3; 4.34; noun
violent; 7; 4.34; adjective
consequences; 12; 4.34; noun
grace; 5; 4.34; name
elephant; 8; 4.34; noun
proof; 5; 4.34; noun
seeds; 5; 4.34; noun
bonuses; 7; 4.34; noun
idiot; 5; 4.34; noun
strikes; 7; 4.34; noun
aside; 5; 4.34; adverb
presence; 8; 4.34; noun
breathing; 9; 4.34; noun
clues; 5; 4.34; noun
sensible; 8; 4.34; adjective
negative; 8; 4.34; adjective
damp; 4; 4.34; adjective
granny; 6; 4.34; name
checking; 8; 4.34; verb
gain; 4; 4.34; verb
protest; 7; 4.34; noun
waters; 6; 4.34; noun
towns; 5; 4.34; noun
chefs; 5; 4.34; noun
salmon; 6; 4.34; noun
protected; 9; 4.34; verb
presented; 9; 4.34; verb
sticking; 8; 4.34; verb
tied; 4; 4.34; verb
sentence; 8; 4.34; noun
shine; 5; 4.34; verb
knees; 5; 4.34; noun
desk; 4; 4.34; noun
toys; 4; 4.34; noun
library; 7; 4.34; noun
creative; 8; 4.33; adjective
unlikely; 8; 4.33; adjective
attacked; 8; 4.33; verb
ultimately; 10; 4.33; adverb
visited; 7; 4.33; verb
landing; 7; 4.33; noun
drum; 4; 4.33; verb
excitement; 10; 4.33; noun
session; 7; 4.33; noun
weak; 4; 4.33; adjective
slip; 4; 4.33; verb
yard; 4; 4.33; noun
dates; 5; 4.33; noun
motion; 6; 4.33; noun
replace; 7; 4.33; verb
essentially; 11; 4.33; adverb
dean; 4; 4.33; name
active; 6; 4.33; adjective
bail; 4; 4.33; noun
technical; 9; 4.33; adjective
presumably; 10; 4.33; adverb
quicker; 7; 4.33; adjective
lowest; 6; 4.33; adjective
effects; 7; 4.33; noun
calendar; 8; 4.33; noun
tap; 3; 4.33; verb
wealth; 6; 4.33; noun
identify; 8; 4.33; verb
keys; 4; 4.33; noun
forms; 5; 4.33; noun
asleep; 6; 4.33; adverb
explore; 7; 4.33; verb
telly; 5; 4.33; noun
entertainment; 13; 4.33; noun
worries; 7; 4.33; noun
landed; 6; 4.33; verb
rocks; 5; 4.33; noun
footage; 7; 4.33; noun
guard; 5; 4.33; noun
grandmother; 11; 4.33; noun
silence; 7; 4.33; noun
pensions; 8; 4.33; noun
challenging; 11; 4.32; adjective
blown; 5; 4.32; verb
confirmed; 9; 4.32; verb
rocket; 6; 4.32; noun
constantly; 10; 4.32; adverb
aunt; 4; 4.32; noun
woods; 5; 4.32; noun
controversial; 13; 4.32; adjective
unions; 6; 4.32; noun
hospitals; 9; 4.32; noun
sharing; 7; 4.32; verb
coal; 4; 4.32; noun
systems; 7; 4.32; noun
belt; 4; 4.32; noun
objects; 7; 4.32; noun
importance; 10; 4.32; noun
elderly; 7; 4.32; adjective
colonel; 7; 4.32; name
compete; 7; 4.32; verb
remote; 6; 4.32; adjective
frozen; 6; 4.32; verb
telephone; 9; 4.32; noun
appearance; 10; 4.32; noun
district; 8; 4.32; name
barn; 4; 4.32; noun
keeper; 6; 4.32; noun
rangers; 7; 4.32; name
rely; 4; 4.32; verb
severe; 6; 4.32; adjective
photographs; 11; 4.32; noun
construction; 12; 4.32; noun
flow; 4; 4.32; noun
punch; 5; 4.32; noun
boost; 5; 4.32; noun
loan; 4; 4.32; noun
luckily; 7; 4.32; adverb
raw; 3; 4.32; adjective
safely; 6; 4.32; adverb
ceremony; 8; 4.32; noun
tastes; 6; 4.32; verb
perfection; 10; 4.32; noun
replaced; 8; 4.32; verb
legacy; 6; 4.32; noun
values; 6; 4.32; noun
nuts; 4; 4.32; noun
pole; 4; 4.31; noun
instance; 8; 4.31; noun
spell; 5; 4.31; noun
fridge; 6; 4.31; noun
invented; 8; 4.31; verb
understood; 10; 4.31; verb
skies; 5; 4.31; noun
relaxed; 7; 4.31; verb
inflation; 9; 4.31; noun
cheaper; 7; 4.31; adjective
drivers; 7; 4.31; noun
pupils; 6; 4.31; noun
shocking; 8; 4.31; adjective
cinema; 6; 4.31; noun
licence; 7; 4.31; noun
comfort; 7; 4.31; noun
lifestyle; 9; 4.31; noun
suffer; 6; 4.31; verb
barely; 6; 4.31; adverb
ours; 4; 4.31; adjective
core; 4; 4.31; noun
beating; 7; 4.31; verb
heather; 7; 4.31; name
repeat; 6; 4.31; verb
buzz; 4; 4.31; noun
personality; 11; 4.31; noun
fifth; 5; 4.31; adjective
kicked; 6; 4.31; verb
equal; 5; 4.31; adjective
climbing; 8; 4.31; verb
links; 5; 4.31; noun
muslim; 6; 4.31; name
creature; 8; 4.31; noun
medicine; 8; 4.31; noun
childhood; 9; 4.31; noun
continuing; 10; 4.31; verb
underground; 11; 4.31; adjective
hop; 3; 4.31; noun
cathedral; 9; 4.31; noun
chase; 5; 4.31; verb
fence; 5; 4.31; noun
desert; 6; 4.3; noun
warned; 6; 4.3; verb
stable; 6; 4.3; adjective
disappeared; 11; 4.3; verb
respond; 7; 4.3; verb
forecast; 8; 4.3; noun
cable; 5; 4.3; name
anger; 5; 4.3; noun
sites; 5; 4.3; noun
solve; 5; 4.3; verb
taxi; 4; 4.3; noun
incorrect; 9; 4.3; adjective
maintain; 8; 4.3; verb
bidding; 7; 4.3; noun
rope; 4; 4.3; noun
shouting; 8; 4.3; verb
bobby; 5; 4.3; name
searching; 9; 4.3; verb
freeze; 6; 4.3; noun
aged; 4; 4.3; verb
roots; 5; 4.3; noun
belong; 6; 4.3; verb
connected; 9; 4.3; verb
majesty; 7; 4.3; name
terribly; 8; 4.3; adverb
ban; 3; 4.3; noun
increasingly; 12; 4.3; adverb
shaped; 6; 4.3; verb
democrat; 8; 4.3; name
frightened; 10; 4.3; adjective
innocent; 8; 4.3; adjective
smoking; 7; 4.3; noun
naturally; 9; 4.3; adverb
opposed; 7; 4.3; verb
joint; 5; 4.3; adjective
candidates; 10; 4.3; noun
filling; 7; 4.3; verb
ginger; 6; 4.3; noun
reflect; 7; 4.3; verb
twitter; 7; 4.3; name
volunteers; 10; 4.3; noun
dragons; 7; 4.3; name
facebook; 8; 4.3; name
improved; 8; 4.3; verb
painful; 7; 4.3; adjective
bounce; 6; 4.3; noun
deeply; 6; 4.3; adverb
adding; 6; 4.3; verb
allegations; 11; 4.3; noun
dealt; 5; 4.3; verb
farming; 7; 4.3; verb
affair; 6; 4.3; noun
chop; 4; 4.3; verb
investigate; 11; 4.3; verb
austerity; 9; 4.3; noun
valuation; 9; 4.3; noun
household; 9; 4.3; noun
attached; 8; 4.3; verb
visiting; 8; 4.3; verb
february; 8; 4.3; name
confirm; 7; 4.3; verb
charming; 8; 4.3; adjective
bat; 3; 4.3; noun
wooden; 6; 4.29; adjective
celtic; 6; 4.29; name
spoon; 5; 4.29; noun
embarrassing; 12; 4.29; adjective
ceiling; 7; 4.29; noun
prisoners; 9; 4.29; noun
annual; 6; 4.29; adjective
ordered; 7; 4.29; verb
bush; 4; 4.29; name
gather; 6; 4.29; verb
disgusting; 10; 4.29; verb
slight; 6; 4.29; adjective
posh; 4; 4.29; adjective
weapon; 6; 4.29; noun
sticks; 6; 4.29; noun
radical; 7; 4.29; adjective
express; 7; 4.29; verb
counter; 7; 4.29; noun
print; 5; 4.29; noun
initially; 9; 4.29; adverb
phrase; 6; 4.29; noun
holidays; 8; 4.29; noun
boxing; 6; 4.29; verb
fears; 5; 4.29; noun
plates; 6; 4.29; noun
policing; 8; 4.29; verb
units; 5; 4.29; noun
angel; 5; 4.29; noun
principle; 9; 4.29; noun
junior; 6; 4.29; name
assistant; 9; 4.29; noun
pants; 5; 4.29; noun
wire; 4; 4.29; noun
jacket; 6; 4.29; noun
tidy; 4; 4.29; adjective
chap; 4; 4.29; noun
magazine; 8; 4.29; noun
onions; 6; 4.29; noun
behalf; 6; 4.29; noun
ward; 4; 4.29; noun
brush; 5; 4.29; noun
scientific; 10; 4.29; adjective
candidate; 9; 4.29; noun
leaf; 4; 4.29; noun
stays; 5; 4.29; verb
olive; 5; 4.29; adjective
profits; 7; 4.29; noun
purple; 6; 4.29; adjective
damn; 4; 4.28; adverb
administration; 14; 4.28; noun
moral; 5; 4.28; adjective
seal; 4; 4.28; noun
nerves; 6; 4.28; noun
choices; 7; 4.28; noun
producing; 9; 4.28; verb
risks; 5; 4.28; noun
reduction; 9; 4.28; noun
targets; 7; 4.28; noun
witness; 7; 4.28; noun
tribute; 7; 4.28; noun
survey; 6; 4.28; noun
gently; 6; 4.28; adverb
sweetheart; 10; 4.28; noun
difficulty; 10; 4.28; noun
medieval; 8; 4.28; adjective
reforms; 7; 4.28; noun
universities; 12; 4.28; noun
positions; 9; 4.28; noun
previously; 10; 4.28; adverb
geography; 9; 4.28; noun
bidders; 7; 4.28; noun
tube; 4; 4.28; noun
worker; 6; 4.28; noun
funds; 5; 4.28; noun
rental; 6; 4.28; adjective
bull; 4; 4.28; noun
onion; 5; 4.28; noun
bears; 5; 4.28; noun
operations; 10; 4.28; noun
atlantic; 8; 4.28; name
lab; 3; 4.28; noun
outcome; 7; 4.28; noun
affairs; 7; 4.28; noun
context; 7; 4.28; noun
lions; 5; 4.28; noun
gallery; 7; 4.28; noun
strongly; 8; 4.28; adverb
consultation; 12; 4.28; noun
controlled; 10; 4.28; verb
refused; 7; 4.28; verb
suggests; 8; 4.28; verb
stomach; 7; 4.28; noun
imagination; 11; 4.28; noun
holds; 5; 4.28; verb
exhibition; 10; 4.28; noun
designer; 8; 4.28; noun
testing; 7; 4.28; noun
spots; 5; 4.28; noun
pope; 4; 4.28; name
timing; 6; 4.28; noun
dragon; 6; 4.28; noun
parking; 7; 4.28; noun
upper; 5; 4.28; adjective
relation; 8; 4.28; noun
navy; 4; 4.28; name
fundamental; 11; 4.28; adjective
forgive; 7; 4.28; verb
regional; 8; 4.28; adjective
hung; 4; 4.28; verb
perspective; 11; 4.28; noun
purchase; 8; 4.28; noun
rude; 4; 4.27; adjective
starter; 7; 4.27; adjective
finest; 6; 4.27; adjective
politician; 10; 4.27; noun
shy; 3; 4.27; adjective
device; 6; 4.27; noun
acts; 4; 4.27; noun
vehicles; 8; 4.27; noun
touched; 7; 4.27; verb
belief; 6; 4.27; noun
adults; 6; 4.27; noun
immigration; 11; 4.27; noun
josh; 4; 4.27; name
defending; 9; 4.27; verb
prey; 4; 4.27; noun
remembered; 10; 4.27; verb
abbey; 5; 4.27; name
owe; 3; 4.27; verb
sticky; 6; 4.27; adjective
trail; 5; 4.27; noun
stake; 5; 4.27; noun
applied; 7; 4.27; verb
outstanding; 11; 4.27; adjective
consumer; 8; 4.27; noun
studying; 8; 4.27; verb
heating; 7; 4.27; noun
sting; 5; 4.27; name
additional; 10; 4.27; adjective
nonsense; 8; 4.27; noun
tale; 4; 4.27; noun
threw; 5; 4.27; verb
magical; 7; 4.27; adjective
genuinely; 9; 4.27; adverb
actress; 7; 4.27; noun
mill; 4; 4.27; noun
toast; 5; 4.27; noun
unfair; 6; 4.27; adjective
borrow; 6; 4.27; verb
included; 8; 4.27; verb
lottery; 7; 4.27; noun
stations; 8; 4.27; noun
allows; 6; 4.27; verb
tomato; 6; 4.27; noun
cupboard; 8; 4.27; noun
vase; 4; 4.27; noun
jumped; 6; 4.27; verb
unlucky; 7; 4.27; adjective
complaints; 10; 4.27; noun
grounds; 7; 4.27; noun
funeral; 7; 4.27; adjective
tricks; 6; 4.27; noun
alarm; 5; 4.27; noun
announcement; 12; 4.27; noun
operate; 7; 4.27; verb
yards; 5; 4.27; noun
humans; 6; 4.27; noun
celebrating; 11; 4.27; verb
attic; 5; 4.27; adjective
sporting; 8; 4.27; verb
diet; 4; 4.26; noun
regret; 6; 4.26; verb
celebrities; 11; 4.26; noun
runner; 6; 4.26; noun
actors; 6; 4.26; noun
constant; 8; 4.26; adjective
generous; 8; 4.26; adjective
transfer; 8; 4.26; noun
sink; 4; 4.26; noun
machines; 8; 4.26; noun
smiling; 7; 4.26; verb
bands; 5; 4.26; noun
breed; 5; 4.26; noun
pigs; 4; 4.26; noun
annoying; 8; 4.26; verb
freezing; 8; 4.26; noun
actions; 7; 4.26; noun
eve; 3; 4.26; name
deer; 4; 4.26; noun
chip; 4; 4.26; noun
tragedy; 7; 4.26; noun
cleared; 7; 4.26; verb
democratic; 10; 4.26; adjective
exposed; 7; 4.26; verb
ted; 3; 4.26; name
specifically; 12; 4.26; adverb
filming; 7; 4.26; verb
photos; 6; 4.26; noun
cousin; 6; 4.26; noun
peak; 4; 4.26; noun
pipe; 4; 4.26; noun
possession; 10; 4.26; noun
brief; 5; 4.26; adjective
identified; 10; 4.26; verb
passes; 6; 4.26; verb
worn; 4; 4.26; adjective
achievement; 11; 4.26; noun
attract; 7; 4.26; verb
knee; 4; 4.26; noun
rhythm; 6; 4.26; noun
beneath; 7; 4.26; preposition
pin; 3; 4.26; noun
selection; 9; 4.26; noun
crimes; 6; 4.26; noun
glorious; 8; 4.26; adjective
clip; 4; 4.26; noun
bothered; 8; 4.26; verb
swear; 5; 4.26; verb
dive; 4; 4.26; noun
hardest; 7; 4.26; adverb
bless; 5; 4.26; verb
detective; 9; 4.26; noun
passionate; 10; 4.26; adjective
hugely; 6; 4.25; adverb
copper; 6; 4.25; noun
signal; 6; 4.25; noun
poo; 3; 4.25; noun
snooker; 7; 4.25; noun
string; 6; 4.25; noun
lily; 4; 4.25; name
contestants; 11; 4.25; noun
meetings; 8; 4.25; noun
command; 7; 4.25; noun
zoo; 3; 4.25; noun
cows; 4; 4.25; noun
tested; 6; 4.25; verb
tide; 4; 4.25; noun
returning; 9; 4.25; verb
jelly; 5; 4.25; adverb
begun; 5; 4.25; verb
offence; 7; 4.25; noun
liquid; 6; 4.25; noun
pizza; 5; 4.25; noun
tips; 4; 4.25; noun
proposed; 8; 4.25; verb
fraud; 5; 4.25; noun
cafe; 4; 4.25; noun
deals; 5; 4.25; noun
collected; 9; 4.25; verb
foster; 6; 4.25; name
dropping; 8; 4.25; verb
immediate; 9; 4.25; adjective
mini; 4; 4.25; noun
accounts; 8; 4.25; noun
existing; 8; 4.25; verb
contribution; 12; 4.25; noun
carpet; 6; 4.25; noun
balloon; 7; 4.25; noun
chasing; 7; 4.25; verb
sergeant; 8; 4.25; name
acres; 5; 4.25; noun
admitted; 8; 4.25; verb
pour; 4; 4.25; verb
suggesting; 10; 4.25; verb
banned; 6; 4.25; verb
reminder; 8; 4.25; noun
cushion; 7; 4.25; noun
disabled; 8; 4.25; adjective
nerve; 5; 4.25; noun
marked; 6; 4.25; verb
cheeky; 6; 4.25; adjective
sandwich; 8; 4.25; noun
collecting; 10; 4.25; verb
silent; 6; 4.25; adjective
earned; 6; 4.25; verb
motor; 5; 4.25; noun
backwards; 9; 4.25; adverb
nearby; 6; 4.25; adjective
narrow; 6; 4.25; adjective
occasions; 9; 4.25; noun
discussions; 11; 4.25; noun
partly; 6; 4.25; adverb
whistle; 7; 4.25; verb
cattle; 6; 4.25; noun
devil; 5; 4.24; noun
seed; 4; 4.24; noun
mom; 3; 4.24; noun
desire; 6; 4.24; noun
supermarket; 11; 4.24; noun
trousers; 8; 4.24; noun
madam; 5; 4.24; noun
statistics; 10; 4.24; noun
polls; 5; 4.24; noun
celebration; 11; 4.24; noun
aggressive; 10; 4.24; adjective
knocking; 8; 4.24; verb
folk; 4; 4.24; noun
estimated; 9; 4.24; verb
cakes; 5; 4.24; noun
spider; 6; 4.24; noun
intense; 7; 4.24; adjective
causes; 6; 4.24; verb
naked; 5; 4.24; adjective
initial; 7; 4.24; adjective
includes; 8; 4.24; verb
petrol; 6; 4.24; noun
bottles; 7; 4.24; noun
choir; 5; 4.24; noun
heroes; 6; 4.24; noun
destroy; 7; 4.24; verb
assume; 6; 4.24; verb
unable; 6; 4.24; adjective
bells; 5; 4.24; noun
associated; 10; 4.24; verb
ignore; 6; 4.24; verb
naughty; 7; 4.24; adjective
difficulties; 12; 4.24; noun
shares; 6; 4.24; noun
survival; 8; 4.24; noun
partners; 8; 4.24; noun
surrounded; 10; 4.24; verb
tracks; 6; 4.24; noun
relatives; 9; 4.24; noun
holly; 5; 4.24; name
dessert; 7; 4.24; noun
hull; 4; 4.24; name
fitted; 6; 4.24; verb
movies; 6; 4.24; noun
concept; 7; 4.24; noun
citizens; 8; 4.24; noun
sexy; 4; 4.24; adjective
reporter; 8; 4.24; noun
sum; 3; 4.24; noun
oxygen; 6; 4.24; noun
aspect; 6; 4.24; noun
rear; 4; 4.24; adjective
luxury; 6; 4.24; noun
marathon; 8; 4.24; noun
ghost; 5; 4.24; noun
crossing; 8; 4.24; verb
investigating; 13; 4.24; verb
blowing; 7; 4.23; verb
concert; 7; 4.23; noun
tunnel; 6; 4.23; noun
lawyer; 6; 4.23; noun
gentle; 6; 4.23; adjective
kidding; 7; 4.23; verb
pots; 4; 4.23; noun
author; 6; 4.23; noun
bees; 4; 4.23; noun
ease; 4; 4.23; verb
symbol; 6; 4.23; noun
babe; 4; 4.23; noun
fiscal; 6; 4.23; adjective
patch; 5; 4.23; noun
pile; 4; 4.23; noun
agents; 6; 4.23; noun
exchange; 8; 4.23; noun
sooner; 6; 4.23; adverb
fashioned; 9; 4.23; verb
equally; 7; 4.23; adverb
wondered; 8; 4.23; verb
clouds; 6; 4.23; noun
curry; 5; 4.23; verb
whatsoever; 10; 4.23; adverb
parliamentary; 13; 4.23; adjective
heir; 4; 4.23; noun
compare; 7; 4.23; verb
challengers; 11; 4.23; noun
correctly; 9; 4.23; adverb
entrance; 8; 4.23; noun
wars; 4; 4.23; noun
sausage; 7; 4.23; noun
screaming; 9; 4.23; verb
barney; 6; 4.23; name
convince; 8; 4.23; verb
drew; 4; 4.23; verb
contemporary; 12; 4.23; adjective
awards; 6; 4.23; noun
granted; 7; 4.23; verb
joins; 5; 4.23; verb
abandoned; 9; 4.23; verb
multi; 5; 4.23; noun
denied; 6; 4.23; verb
oak; 3; 4.23; noun
performed; 9; 4.23; verb
tear; 4; 4.23; verb
ugly; 4; 4.23; adjective
cherry; 6; 4.23; name
formula; 7; 4.23; noun
digging; 7; 4.23; noun
secrets; 7; 4.23; noun
journalist; 10; 4.23; noun
capacity; 8; 4.23; noun
antique; 7; 4.23; adjective
tomatoes; 8; 4.23; noun
solar; 5; 4.23; adjective
episode; 7; 4.23; noun
rat; 3; 4.23; noun
impress; 7; 4.23; verb
instrument; 10; 4.22; noun
fate; 4; 4.22; noun
sits; 4; 4.22; verb
covering; 8; 4.22; verb
lap; 3; 4.22; noun
discovery; 9; 4.22; noun
academy; 7; 4.22; name
deeper; 6; 4.22; adjective
champagne; 9; 4.22; noun
discussed; 9; 4.22; verb
mighty; 6; 4.22; adjective
deserves; 8; 4.22; verb
bizarre; 7; 4.22; adjective
dip; 3; 4.22; noun
turner; 6; 4.22; name
virtually; 9; 4.22; adverb
baking; 6; 4.22; noun
sensitive; 9; 4.22; adjective
borrowing; 9; 4.22; noun
permanent; 9; 4.22; adjective
broad; 5; 4.22; adjective
scandal; 7; 4.22; noun
athlete; 7; 4.22; noun
brass; 5; 4.22; noun
flog; 4; 4.22; name
content; 7; 4.22; noun
parade; 6; 4.22; noun
bake; 4; 4.22; verb
cell; 4; 4.22; noun
cells; 5; 4.22; noun
bible; 5; 4.22; name
shoulders; 9; 4.22; noun
sofa; 4; 4.22; noun
dot; 3; 4.22; name
vat; 3; 4.22; name
bars; 4; 4.22; noun
shapes; 6; 4.22; noun
bow; 3; 4.22; noun
manufacturing; 13; 4.22; noun
trap; 4; 4.22; noun
dancer; 6; 4.22; noun
concrete; 8; 4.22; adjective
belongs; 7; 4.22; verb
claw; 4; 4.22; name
differently; 11; 4.22; adverb
ruined; 6; 4.22; verb
division; 8; 4.22; noun
persuade; 8; 4.22; verb
chaos; 5; 4.22; noun
engaged; 7; 4.22; verb
engineering; 11; 4.22; noun
improvement; 11; 4.22; noun
promises; 8; 4.22; noun
den; 3; 4.22; noun
amounts; 7; 4.22; noun
heavily; 7; 4.22; adverb
transformed; 11; 4.22; verb
truck; 5; 4.22; noun
infrastructure; 14; 4.22; noun
patrol; 6; 4.22; noun
rounds; 6; 4.22; noun
pages; 5; 4.22; noun
prospect; 8; 4.22; noun
republic; 8; 4.22; name
require; 7; 4.22; verb
stages; 6; 4.22; noun
banana; 6; 4.21; noun
divided; 7; 4.21; verb
ford; 4; 4.21; name
fireplace; 9; 4.21; noun
reaching; 8; 4.21; verb
venue; 5; 4.21; noun
arriving; 8; 4.21; verb
bucket; 6; 4.21; noun
tent; 4; 4.21; noun
captured; 8; 4.21; verb
tension; 7; 4.21; noun
torch; 5; 4.21; noun
tools; 5; 4.21; noun
bride; 5; 4.21; noun
mortgage; 8; 4.21; noun
ding; 4; 4.21; name
encouraging; 11; 4.21; adjective
apples; 6; 4.21; noun
phones; 6; 4.21; noun
tasty; 5; 4.21; adjective
platform; 8; 4.21; noun
expectations; 12; 4.21; noun
regularly; 9; 4.21; adverb
cycle; 5; 4.21; noun
protecting; 10; 4.21; verb
advertising; 11; 4.21; noun
presentation; 12; 4.21; noun
afghan; 6; 4.21; name
medium; 6; 4.21; noun
criticism; 9; 4.21; noun
flood; 5; 4.21; noun
scrum; 5; 4.21; noun
profile; 7; 4.21; noun
applause; 8; 4.21; noun
delicate; 8; 4.21; adjective
seeking; 7; 4.21; verb
disappear; 9; 4.21; verb
activities; 10; 4.21; noun
hook; 4; 4.21; noun
physically; 10; 4.21; adverb
ambition; 8; 4.21; noun
jet; 3; 4.21; noun
courage; 7; 4.21; noun
races; 5; 4.21; noun
dedicated; 9; 4.21; verb
crab; 4; 4.21; noun
materials; 9; 4.21; noun
shaking; 7; 4.21; verb
linked; 6; 4.21; verb
select; 6; 4.21; verb
courts; 6; 4.21; noun
ups; 3; 4.21; noun
helpful; 7; 4.21; adjective
threatening; 11; 4.21; verb
blocks; 6; 4.21; noun
parent; 6; 4.21; noun
grandpa; 7; 4.21; name
altogether; 10; 4.21; adverb
tourists; 8; 4.21; noun
disagree; 8; 4.21; verb
largely; 7; 4.21; adverb
flats; 5; 4.21; noun
accommodation; 13; 4.21; noun
extended; 8; 4.21; verb
walks; 5; 4.21; verb
stamp; 5; 4.2; noun
classes; 7; 4.2; noun
partnership; 11; 4.2; noun
sailing; 7; 4.2; noun
allowing; 8; 4.2; verb
gates; 5; 4.2; noun
don; 3; 4.2; name
statements; 10; 4.2; noun
flash; 5; 4.2; noun
delivering; 10; 4.2; verb
classical; 9; 4.2; adjective
suits; 5; 4.2; noun
tens; 4; 4.2; noun
voices; 6; 4.2; noun
crowds; 6; 4.2; noun
pond; 4; 4.2; noun
drove; 5; 4.2; verb
performances; 12; 4.2; noun
presents; 8; 4.2; noun
waited; 6; 4.2; verb
boo; 3; 4.2; noun
operating; 9; 4.2; verb
relationships; 13; 4.2; noun
jokes; 5; 4.2; noun
peaceful; 8; 4.2; adjective
cultural; 8; 4.2; adjective
baker; 5; 4.2; name
regulation; 10; 4.2; noun
cosy; 4; 4.2; adjective
equivalent; 10; 4.2; noun
ate; 3; 4.2; verb
collapse; 8; 4.2; noun
pit; 3; 4.2; noun
anniversary; 11; 4.2; noun
judgment; 8; 4.2; noun
referred; 8; 4.2; verb
grave; 5; 4.2; noun
improving; 9; 4.2; verb
versus; 6; 4.2; conjunction
substantial; 11; 4.2; adjective
swap; 4; 4.2; verb
teenager; 8; 4.2; noun
assessment; 10; 4.2; noun
beds; 4; 4.2; noun
marine; 6; 4.2; adjective
bench; 5; 4.2; noun
failing; 7; 4.2; verb
storage; 7; 4.2; noun
suicide; 7; 4.2; noun
isle; 4; 4.2; name
grade; 5; 4.19; noun
harsh; 5; 4.19; adjective
native; 6; 4.19; adjective
poll; 4; 4.19; noun
midnight; 8; 4.19; noun
adds; 4; 4.19; verb
ash; 3; 4.19; noun
competing; 9; 4.19; verb
slice; 5; 4.19; noun
alien; 5; 4.19; adjective
builders; 8; 4.19; noun
